frame	time	x	y	burst
49536	35	176	412	0
49537	105	177	412	0
49538	162	178	413	0
49539	233	179	412	0
49540	292	180	411	0
49541	364	181	411	0
49542	440	183	411	0
49543	510	185	412	0
49544	564	188	413	0
49545	628	193	415	0
49546	695	197	417	0
49547	759	201	420	0
49548	821	206	425	0
49549	888	209	427	0
49550	951	212	429	0
49551	1007	217	431	0
49552	1060	219	432	0
49553	1125	224	433	0
49554	1190	230	433	0
49555	1252	233	434	0
49556	1313	239	436	0
49557	1375	245	437	0
49558	1433	247	438	0
49559	1496	252	439	0
49560	1557	257	440	0
49561	1617	261	441	0
49562	1676	264	442	0
49563	1740	270	443	0
49564	1801	273	444	0
49565	1860	277	445	0
49566	1930	280	444	0
49567	2004	282	444	0
49568	2065	283	443	0
49569	2129	284	443	0
49570	2202	284	443	0
49571	2265	285	442	0
49572	2333	289	440	0
49573	2390	293	439	0
49574	2460	297	438	0
49575	2527	303	436	0
49576	2583	307	435	0
49577	2654	314	433	0
49578	2711	317	433	0
49579	2788	322	431	0
49580	2852	331	429	0
49581	2910	337	428	0
49582	2980	339	428	0
49583	3036	345	427	0
49584	3094	350	426	0
49585	3157	355	426	0
49586	3220	360	425	0
49587	3281	365	425	0
49588	3347	368	424	0
49589	3416	370	424	0
49590	3487	374	423	0
49591	3542	379	422	0
49592	3604	382	422	0
49593	3674	384	422	0
49594	3734	385	422	0
49595	3794	385	422	0
49596	3863	385	422	0
49597	3923	385	422	0
49598	3988	385	422	0
49599	4055	386	421	0
49600	4112	387	421	0
49601	4171	388	421	0
49602	4239	388	421	0
49603	4306	388	421	0
49604	4361	388	421	0
49605	4424	388	421	0
49606	4489	388	421	0
49607	4546	388	421	0
49608	4606	388	420	0
49609	4663	388	419	0
49610	4725	391	415	0
49611	4786	394	409	0
49612	4854	396	405	0
49613	4920	400	401	0
49614	5004	405	395	0
49615	5068	408	391	0
49616	5124	412	387	0
49617	5192	416	383	0
49618	5257	420	380	0
49619	5313	423	378	0
49620	5375	428	374	0
49621	5440	430	373	0
49622	5506	435	369	0
49623	5562	438	366	0
49624	5626	441	363	0
49625	5690	446	359	0
49626	5755	447	358	0
49627	5815	452	355	0
49628	5886	453	355	0
49629	5942	457	354	0
49630	6019	461	353	0
49631	6074	465	353	0
49632	6134	465	353	0
49633	6212	466	353	0
49634	6286	466	353	0
49635	6355	466	349	0
49636	6408	466	349	0
49637	6471	466	348	0
49638	6541	467	346	0
49639	6595	467	346	0
49640	6658	467	346	0
49641	6721	466	343	0
49642	6789	466	340	0
49643	6855	464	334	0
49644	6922	464	329	0
49645	6985	463	325	0
49646	7041	464	323	0
49647	7108	463	318	0
49648	7167	463	312	0
49649	7242	463	307	0
49650	7311	462	301	0
49651	7375	461	294	0
49652	7436	460	292	0
49653	7501	458	287	0
49654	7558	457	282	0
49655	7632	454	276	0
49656	7691	454	272	0
49657	7750	454	267	0
49658	7809	452	262	0
49659	7873	452	259	0
49660	7930	452	254	0
49661	8029	451	248	0
49662	8084	450	239	0
49663	8145	449	234	0
49664	8207	448	228	0
49665	8268	448	225	0
49666	8341	447	219	0
49667	8403	446	213	0
49668	8460	445	209	0
49669	8524	444	204	0
49670	8600	443	200	0
49671	8663	442	195	0
49672	8722	441	189	0
49673	8790	440	186	0
49674	8859	439	179	0
49675	8934	438	176	0
49676	8998	437	176	0
49677	9067	437	175	0
49678	9123	437	174	0
49679	9198	437	174	0
49680	9269	437	174	0
49681	9334	437	174	0
49682	9400	437	174	0
49683	9458	437	174	0
49684	9527	437	174	0
49685	9592	437	174	0
49686	9659	437	174	0
49687	9711	437	174	0
49688	9772	437	173	0
49689	9827	437	174	0
49690	9896	437	174	0
49691	9956	437	174	0
49692	10020	437	174	0
49693	10083	437	174	0
49694	10142	437	174	0
49695	10197	437	174	0
49696	10259	437	174	0
49697	10327	437	174	0
49698	10386	437	174	0
49699	10452	437	174	0
49700	10522	437	174	0
49701	10587	437	174	0
49702	10643	437	174	0
49703	10704	437	173	0
49704	10759	437	171	0
49705	10838	437	167	0
49706	10898	436	162	0
49707	10959	435	157	0
49708	11033	434	154	0
49709	11094	433	145	0
49710	11175	432	140	0
49711	11235	432	136	0
49712	11294	432	131	0
49713	11361	432	129	0
49714	11424	432	126	0
49715	11486	432	126	0
49716	11554	432	126	0
49717	11621	432	126	0
49718	11690	432	126	0
49719	11754	430	126	0
49720	11812	429	126	0
49721	11874	427	125	0
49722	11935	424	124	0
49723	12000	424	124	0
49724	12064	423	124	0
49725	12125	424	124	0
49726	12189	426	123	0
49727	12251	426	123	0
49728	12321	428	122	0
49729	12386	430	122	0
49730	12446	431	122	0
49731	12510	432	122	0
49732	12572	433	122	0
49733	12639	433	122	0
49734	12708	433	122	0
49735	12769	433	122	0
49736	12827	433	121	0
49737	12889	435	118	0
49738	12950	435	116	0
49739	13011	436	114	0
49740	13074	437	110	0
49741	13137	438	109	0
49742	13202	438	109	0
49743	13260	439	109	0
49744	13324	439	109	0
49745	13390	439	109	0
49746	13448	439	109	0
49747	13508	440	110	0
49748	13570	439	113	0
49749	13633	437	114	0
