"","id","group","median_speed","distance_traveled_mm_p_min","turning_angle","meander","activitytime_TT","act_bouts_TT","pause_length_TT","numb_pauses_TT","centrophobism_moving","centrophobism_sitting","number_of_walks","stripe_deviation"
"6","105_CSTP","BB_CS_TP",16.1131212138155,455.115116639681,7.40149444296749,0.439701168435705,146.200000047684,1.60000002384186,3.5,19,-0.341463414634146,0.354883081155433,8,14.4668267592718
"7","106_CSTP","BB_CS_TP",17.277156673772,794.539731574035,6.59162962335326,0.364812006074663,270.600000143051,16.2000000476837,2.14999997615814,8,0.189423493714781,0.416666666666667,27,17.202591053223
"8","107_CSTP","BB_CS_TP",16.1620350911724,812.967926188304,7.58395534397329,0.449498845083994,294.000000238419,68.6000000238419,1.70000004768372,3,-0.213220475614672,0.436781609195402,14,18.5965199133404
"9","108_CSBVS","BB_CS_BS",14.8886867875141,518.828230925096,6.35658234141153,0.386417648104623,230.799999952316,19.2999999523163,2.35000014305115,14,-0.327348892878516,-0.33033033033033,21,6.31753109801719
"10","109_CSBvs","BB_CS_BS",14.2972057510056,400.366699340465,5.71643303848302,0.383611987461297,171.399999856949,3.34999990463257,3.50000011920929,14,-0.23991195891416,-0.61219512195122,13,12.7590079631144
"11","110_CSBVS","BB_CS_BS",16.2253313572053,657.356597668734,6.62661860088872,0.369464125601881,258.499999284744,8.99999988079071,1.10000014305115,11,-0.227642276422764,0.304347826086957,27,9.69669835287424
"12","111_CSBVS","BB_CS_BS",14.0429159770682,639.790076564432,6.88606921624715,0.455291031911619,280.700000047684,30.1000001430511,1.80000007152557,8,-0.430630630630631,-0.102199223803364,18,11.411235717736
"13","112_CSJC","BB_CS_HS",15.0008946453143,638.145574872642,5.94732506182075,0.370192365182958,249.000000238419,7.70000004768372,3.09999990463257,17,-0.310378273520854,-0.404888416578108,20,14.6756503202377
"14","113_CSHS","BB_CS_HS",17.5043203812578,703.351363872246,5.35418828743534,0.282689515802924,234.500000476837,11.9000000953674,2.45000004768372,20,-0.37435367114788,0.31711880261927,21,8.38196332208661
"15","114_CSHS","BB_CS_HS",10.8642467972323,174.942796045308,9.35072789822006,0.787054728913289,165.200000047684,28.4500000476837,7.74999988079071,4,-0.377260981912145,-0.625620207487596,6,9.58109394045136
"16","115_CSHS","BB_CS_HS",15.0400845157097,333.161620425231,5.9165218002113,0.361686820683991,137.400000095367,4.15000009536743,5.70000004768372,22,-0.397769516728625,-0.738453554748313,9,7.07442556349231
"17","116_CSTZ","BB_CS_TZ",16.4458535986374,559.448643819633,6.6415191380091,0.370782071300769,197,9.14999997615814,1.39999985694885,9,0.436341161928307,-0.467148014440433,14,29.8137906343903
"18","117_CSTZ","BB_CS_TZ",12.896540339053,60.2270539197681,11.6131908545589,0.82839549502646,35.5000002384186,0.550000071525574,11.3999998569489,19,0.323809523809524,-0.910490511994271,0,33.5986150045939
"19","118_CSTZ","BB_CS_TZ",21.6350837464293,832.369508706354,5.74553668643794,0.24687917640193,269.999999761581,7.89999997615814,1.29999995231628,19,-0.0336633663366337,0.72736520854527,31,10.5046372214744
"20","119_CSTZ","BB_CS_TZ",14.7033046398303,523.296728951988,7.74348162895568,0.491716412188396,226.89999961853,5.39999997615814,2,21,0.380165289256198,0.141329258976318,12,27.9814019772269
"21","120_CSJC","BB_CS_JC",16.4713165484482,641.470823147478,7.42486007117952,0.428534493326206,241.899999380112,4.05000007152557,1.5,21,-0.0361842105263158,-0.228159457167091,15,20.9974997743612
"22","121_CSBJC","BB_CS_JC",18.0458378949957,685.768451688905,7.90810690649329,0.408730368263892,247.700000524521,2.04999995231628,1.59999990463257,21,0.1456844420011,0.314189189189189,17,24.9800270387978
"23","122_CSJC","BB_CS_JC",15.8208310468211,500.481894283826,7.42417076553079,0.450754026886577,208.099999904633,2.10000002384186,1.79999995231628,38,-0.0747474747474747,-0.121212121212121,12,20.9233256382223
"24","123_CSBTP","BB_CS_TP",15.2803956461713,491.485263007502,8.44485159234094,0.524014481848744,193.300000190735,2,2.20000004768372,29,0.201037613488975,-0.122518822724162,12,25.3065742899313
"25","124_CSTP","BB_CS_TP",16.9964861103179,602.665440152842,8.11011777892354,0.452995054789705,222.100000143051,2.29999995231628,2.19999992847443,18,0.389277389277389,0.633255633255633,15,32.7917086500816
"26","125_CSTP","BB_CS_TP",15.9714383814351,772.396290471139,6.96620732727819,0.421364081933737,270.799999713898,18.7999999523163,2.45000004768372,8,0.214921576939381,0.894409937888199,24,18.1691949282689
"27","126_CSBVS","BB_CS_BS",12.6565203927077,450.476140389751,7.69140750022963,0.555074804831785,251.000000238419,2.59999990463257,2,23,-0.299347954949615,-0.139817629179331,15,15.4865667302054
"28","127_CSBVS","BB_CS_BS",17.3626962342324,710.185764991569,6.25425326649773,0.333756956969838,238.5,11.7999999523163,4.60000014305115,11,-0.265368852459016,-0.290199809705043,17,17.4897624921563
"29","128_CSTZ","BB_CS_TZ",16.4501324692721,283.521069218392,7.37160861265437,0.421996240914548,101.599999904633,0.100000143051147,12.0499999523163,8,0.311881188118812,0.551708428246014,7,25.2873671108866
"30","129_CSTZ","BB_CS_TZ",15.1424400359778,550.273448655759,8.13010235415576,0.498688747101624,215.899999856949,9.20000004768372,23.1499999761581,4,0.77560414269275,0.36600790513834,12,44.7461056581852
"31","130_CSTZ","BB_CS_TZ",16.4412787167993,718.485578812123,7.29914751273788,0.407903472440293,276.200000286102,7.60000014305115,1.79999995231628,8,0.158931082981716,0.829885057471264,22,16.8083179973994
"32","131_CSTZ","BB_CS_TZ",16.4092037755439,489.699153026583,6.71172445301234,0.387694463609609,178.899999856949,8.74999988079071,5.10000002384186,10,0.075224292615597,-0.157014157014157,11,19.1566756811405
"33","132_CSJC","BB_CS_JC",9.42844536286438,2.6851132046579,26.3236798557633,2.30794334355972,2.29999995231628,0.100000023841858,26.3000001907349,9,-0.875,-0.999330431871443,0,21.1816734157854
"34","133_CSJC","BB_CS_JC",18.7399411333501,331.782623237523,7.33729051252688,0.370691484668902,115.799999713898,2,5.80000019073486,17,0.1280276816609,-0.209737827715356,5,29.8512325793223
"35","134_CSJC","BB_CS_JC",17.2576717972553,135.484593189518,6.96032395743639,0.365307322046556,50.8000018596649,0.5,2.69999980926514,37,-0.0523560209424084,-0.000381533765738268,3,15.2772527502777
"36","135_CSJC","BB_CS_JC",17.18182685281,353.970672780586,8.3884570042284,0.456812351803201,137.999999046326,1.69999980926514,3.30000019073486,39,-0.315628192032686,-0.754940711462451,3,23.8520245180689
"37","136_CSTP","BB_CS_TP",13.2731756646973,424.555242345416,8.52774683078443,0.609718466457792,236.099999904633,16.4000000953674,1.85000002384186,14,0.17268548916612,0.266216216216216,6,25.3070506336939
"38","137_CSTP","BB_CS_TP",16.9829145681381,622.850991547593,8.59558347505554,0.485770727881548,217.099999427795,2.19999980926514,2.40000009536743,19,0.178888888888889,-0.0822942643391521,2,34.8280008772304
